,inning,batting_team,bowling_team,batsman,bowler,batsman_name,non_striker,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,wicket,wicket_method,who_out,control,extras_type
0,1,West Indies,Ireland,53118,24237,Dwayne Smith,Chris Gayle,John Mooney,y,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.43,7.22,-0.05,0.77,79.639,0.0,False,,,1,
1,1,West Indies,Ireland,53118,24237,Dwayne Smith,Chris Gayle,John Mooney,y,0.2,0.0,0.0,0.0,118.0,187.0,6.0,-0.32,5.95,-0.19,0.70,78.110,0.0,False,,,1,
2,1,West Indies,Ireland,53118,24237,Dwayne Smith,Chris Gayle,John Mooney,y,0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,3.55,-0.72,0.43,77.287,0.0,False,,,0,
3,1,West Indies,Ireland,53118,24237,Dwayne Smith,Chris Gayle,John Mooney,y,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,5.76,-0.61,0.70,77.526,0.0,False,,,0,
4,1,West Indies,Ireland,53118,24237,Dwayne Smith,Chris Gayle,John Mooney,y,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.67,7.42,-0.50,0.87,79.555,0.0,False,,,1,
5,1,West Indies,Ireland,53118,24237,Dwayne Smith,Chris Gayle,John Mooney,y,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,6.79,-0.73,0.71,78.443,0.0,False,,,1,
6,1,West Indies,Ireland,51880,531953,Chris Gayle,Dwayne Smith,Max Sorensen,n,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.10,8.44,0.55,1.02,81.623,0.0,False,,,1,
7,1,West Indies,Ireland,51880,531953,Chris Gayle,Dwayne Smith,Max Sorensen,n,1.2,0.0,1.0,1.0,117.0,152.0,7.0,-0.14,7.74,-0.22,0.84,79.263,1.0,False,,,0,Lb
8,1,West Indies,Ireland,53118,531953,Dwayne Smith,Chris Gayle,Max Sorensen,y,1.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,8.27,-0.34,1.15,79.462,1.0,False,,,1,
9,1,West Indies,Ireland,53118,531953,Dwayne Smith,Chris Gayle,Max Sorensen,y,1.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,8.35,0.11,0.97,78.108,1.0,False,,,0,
10,1,West Indies,Ireland,53118,531953,Dwayne Smith,Chris Gayle,Max Sorensen,y,1.5,1.0,1.0,0.0,59.0,86.0,7.0,-0.32,4.51,-0.41,0.51,78.120,2.0,False,,,1,
