,inning,batting_team,bowling_team,batsman,bowler,batsman_name,non_striker,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,wicket,wicket_method,who_out,control,extras_type,comm
0,1,West Indies,Zimbabwe,53118,55705,Dwayne Smith,Chris Gayle,Tinashe Panyangara,y,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,7.08,-0.33,0.87,85.498,0.0,False,,,1,,Panyangara begins well with a lovely length delivery outside of off which is not tampered with
1,1,West Indies,Zimbabwe,53118,55705,Dwayne Smith,Chris Gayle,Tinashe Panyangara,y,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,7.24,-0.12,0.54,81.097,0.0,True,bowled,53118,0,,"Panyangara is at it again! Gets this one to nip in from just outside off on a length, with Dwayne playing outside of the line of it as it burst through the gate. Panyangara walks a couple of steps before shaking his <b><a href=""https://www.youtube.com/watch?v=_EDIg35QnI8"" target=""_blank"">money maker</a></b>"
2,1,West Indies,Zimbabwe,52983,55705,Marlon Samuels,Chris Gayle,Tinashe Panyangara,y,0.3,1.0,1.0,0.0,253.0,79.0,1.0,-0.30,5.05,-0.20,0.65,80.724,1.0,False,,,0,,fuller one which nearly gets inside-edged onto the stumps as this streaks away through backward square. Bit timid from Marlon as he brought down the blade
3,1,West Indies,Zimbabwe,51880,55705,Chris Gayle,Marlon Samuels,Tinashe Panyangara,n,0.4,0.0,0.0,0.0,199.0,170.0,3.0,-0.08,5.80,-0.01,0.76,80.724,1.0,False,,,0,,"fuller one which seems to shape into Gayle's pads as it strikes in line. There were definitely two sounds as this made impact. Given not out initially, but they want to have a <b>review</b>. This might be dead on folks as the sound actually emanated from hitting the two pads of the batsmen on the way over. Gayle could really be in big trouble here, but would you believe it, it is going to be not out because hitting the wickets is down to the umpire's call, but it was ever so close. Dodged a bullet there"
4,1,West Indies,Zimbabwe,51880,55705,Chris Gayle,Marlon Samuels,Tinashe Panyangara,n,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.28,5.19,0.59,0.65,83.140,1.0,False,,,0,,now pushes through a fuller length across the big Jamaican which he is slightly late on as he followed after it
5,1,West Indies,Zimbabwe,51880,55705,Chris Gayle,Marlon Samuels,Tinashe Panyangara,n,0.6,2.0,2.0,0.0,57.0,194.0,6.0,-0.18,7.66,-0.02,0.83,79.800,3.0,False,,,0,,"this over has had it all. Now Gayle gets away a rather awkward chip through midwicket as this goes up for a while, but with no fielders in the vicinity, ends up landing safe. Very, very nervy start for West Indies"
6,1,West Indies,Zimbabwe,52983,425639,Marlon Samuels,Chris Gayle,Tendai Chatara,y,1.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,7.38,-0.33,0.92,81.699,3.0,False,,,0,,"Zimbabwe looking very good this afternoon as he gets in a lovely back of a length which shapes back upon pitching outside of off, with the batsman drawn into playing it with the initial angle"
7,1,West Indies,Zimbabwe,52983,425639,Marlon Samuels,Chris Gayle,Tendai Chatara,y,1.2,1.0,1.0,0.0,80.0,103.0,7.0,-0.45,8.64,-0.36,1.23,83.924,4.0,False,,,1,,"this time gets bat on it to a delivery along a similar length, but a bit closer to the body this time. This one goes away through third man"
8,1,West Indies,Zimbabwe,51880,425639,Chris Gayle,Marlon Samuels,Tendai Chatara,n,1.3,0.0,1.0,1.0,137.0,116.0,8.0,-0.40,7.47,-0.22,0.88,82.537,5.0,False,,,0,Lb,length on the pads which ends up hitting the pad of Gayle as it squirts away to the leg side
9,1,West Indies,Zimbabwe,52983,425639,Marlon Samuels,Chris Gayle,Tendai Chatara,y,1.4,1.0,1.0,0.0,108.0,85.0,8.0,-0.51,7.46,-0.32,0.99,84.423,6.0,False,,,1,,able to get away Chatara through third man once more at the top of the bounce
10,1,West Indies,Zimbabwe,51880,425639,Chris Gayle,Marlon Samuels,Tendai Chatara,n,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,6.98,0.06,0.81,-2.237,6.0,False,,,0,,"length pushed through on middle and leg which strikes in line, but seems to have got an inside-edge first"
11,1,West Indies,Zimbabwe,51880,425639,Chris Gayle,Marlon Samuels,Tendai Chatara,n,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.18,5.17,0.43,0.75,84.404,6.0,False,,,1,,fires in a fuller length going across Gayle which is allowed to carry through to the keeper
12,1,West Indies,Zimbabwe,52983,55705,Marlon Samuels,Chris Gayle,Tinashe Panyangara,y,2.1,0.0,0.0,0.0,139.0,189.0,6.0,-0.30,6.11,-0.28,0.70,80.111,6.0,False,,,1,,away swinging delivery brought up on a fuller length just outside off. Defended away to the off side on the front foot
13,1,West Indies,Zimbabwe,52983,55705,Marlon Samuels,Chris Gayle,Tinashe Panyangara,y,2.2,0.0,0.0,0.0,229.0,202.0,3.0,-0.17,7.61,0.02,0.91,79.392,6.0,False,,,1,,shortens the length a touch on middle as this is clipped away to the leg side
14,1,West Indies,Zimbabwe,52983,55705,Marlon Samuels,Chris Gayle,Tinashe Panyangara,y,2.3,0.0,0.0,0.0,244.0,207.0,3.0,-0.31,6.06,-0.11,0.83,80.839,6.0,False,,,1,,"able to keep out this full, straight delivery on the stumps"
15,1,West Indies,Zimbabwe,52983,55705,Marlon Samuels,Chris Gayle,Tinashe Panyangara,y,2.4,0.0,0.0,0.0,152.0,240.0,5.0,-0.43,5.07,-0.38,0.61,80.518,6.0,False,,,1,,drives this fullish length outside of off towards the mid-off fielder
16,1,West Indies,Zimbabwe,52983,55705,Marlon Samuels,Chris Gayle,Tinashe Panyangara,y,2.5,0.0,0.0,0.0,169.0,198.0,5.0,-0.38,5.93,-0.16,0.67,80.592,6.0,False,,,1,,brings the bat down to this fuller length outside of off stump
17,1,West Indies,Zimbabwe,52983,55705,Marlon Samuels,Chris Gayle,Tinashe Panyangara,y,2.6,4.0,4.0,0.0,110.0,344.0,5.0,-0.93,6.26,-1.18,0.74,76.424,10.0,False,,,1,,"may have come out wrong here for Panyangara as he dishes up a wide, full delivery which Samuels is able to bludgeon through the line down long off, with this one beating the fielder from mid-off comprehensively to the boundary"
18,1,West Indies,Zimbabwe,51880,425639,Chris Gayle,Marlon Samuels,Tendai Chatara,n,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.13,6.09,0.56,0.82,87.741,10.0,False,,,1,,slants in a fullish length across the left-hander which is not flirted with
19,1,West Indies,Zimbabwe,51880,425639,Chris Gayle,Marlon Samuels,Tendai Chatara,n,3.2,4.0,4.0,0.0,94.0,334.0,5.0,-0.13,5.80,0.09,0.73,85.825,14.0,False,,,1,,"didn't quite middle this chip over mid-on, with this hovering dangerously over the fielder as he attempted to go over. Ends up finding the boundary in the end"
20,1,West Indies,Zimbabwe,51880,425639,Chris Gayle,Marlon Samuels,Tendai Chatara,n,3.3,1.0,1.0,0.0,78.0,130.0,7.0,-0.43,9.11,-0.06,1.16,86.104,15.0,False,,,1,,this time opts for the pull shot through backward square as he is able to rotate the strike
21,1,West Indies,Zimbabwe,52983,425639,Marlon Samuels,Chris Gayle,Tendai Chatara,y,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,7.73,-0.24,0.88,85.291,15.0,False,,,0,,"beauty of a delivery which tails away after pitching on and around off on a good length. Samuels drawn into playing the line, but only just"
22,1,West Indies,Zimbabwe,52983,425639,Marlon Samuels,Chris Gayle,Tendai Chatara,y,3.5,1.0,1.0,0.0,96.0,118.0,7.0,-0.44,6.76,-0.31,0.93,86.879,16.0,False,,,1,,able to get away this fuller one outside of his off stump through to gully
23,1,West Indies,Zimbabwe,51880,425639,Chris Gayle,Marlon Samuels,Tendai Chatara,n,3.6,0.0,0.0,0.0,190.0,232.0,4.0,-0.07,5.11,0.15,0.70,85.159,16.0,False,,,1,,"overpitched on middle and off and driven firmly on the up by Gayle through mid-off, with the fielder putting a full dive to his left to cut off a certain boundary"
24,1,West Indies,Zimbabwe,52983,55705,Marlon Samuels,Chris Gayle,Tinashe Panyangara,y,4.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.49,6.94,-0.40,0.79,80.190,16.0,False,,,1,,gets this one to continue through with the line outside of off as Samuels went after it tentatively
25,1,West Indies,Zimbabwe,52983,55705,Marlon Samuels,Chris Gayle,Tinashe Panyangara,y,4.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,8.19,0.07,0.88,81.420,16.0,False,,,0,,crashes into the thigh pad of Samuels as he attempted a flick away to the leg side
26,1,West Indies,Zimbabwe,52983,55705,Marlon Samuels,Chris Gayle,Tinashe Panyangara,y,4.3,0.0,0.0,0.0,112.0,145.0,7.0,-0.36,5.92,-0.38,0.75,83.167,16.0,False,,,1,,"tries to force one away through point, but picks out the fielder"
27,1,West Indies,Zimbabwe,52983,55705,Marlon Samuels,Chris Gayle,Tinashe Panyangara,y,4.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.53,7.49,-0.23,0.84,81.522,16.0,False,,,0,,"has a wild go at this back of a length which swings in upon pitching, with Samuels removing one of his hands from the handle as he went through with the airy stroke"
28,1,West Indies,Zimbabwe,52983,55705,Marlon Samuels,Chris Gayle,Tinashe Panyangara,y,4.5,4.0,4.0,0.0,110.0,346.0,5.0,-0.21,4.42,-0.05,0.47,81.710,20.0,False,,,1,,angles in a fullish length on middle and off which is driven firmly through long off for a boundary. Just eased into it as he met with the ball
