,inning,batting_team,bowling_team,batsman,bowler,batsman_name,non_striker,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,wicket,wicket_method,who_out,control,extras_type
23,1,New Zealand,Australia,226492,288284,Martin Guptill,Kane Williamson,Josh Hazlewood,y,3.6,0.0,0.0,0.0,128.0,191.0,6.0,-0.22,8.94,-0.01,1.14,-2.237,17.0,False,,,1,
24,1,New Zealand,Australia,277906,311592,Kane Williamson,Martin Guptill,Mitchell Starc,y,4.1,0.0,0.0,0.0,135.0,219.0,5.0,-0.09,8.50,-0.37,1.06,91.754,17.0,False,,,1,
25,1,New Zealand,Australia,277906,311592,Kane Williamson,Martin Guptill,Mitchell Starc,y,4.2,0.0,0.0,0.0,216.0,224.0,4.0,0.08,7.75,-0.08,0.97,88.884,17.0,False,,,1,
26,1,New Zealand,Australia,277906,311592,Kane Williamson,Martin Guptill,Mitchell Starc,y,4.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,9.08,-0.78,1.19,91.068,17.0,False,,,0,
27,1,New Zealand,Australia,277906,311592,Kane Williamson,Martin Guptill,Mitchell Starc,y,4.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,8.03,-0.48,1.03,91.478,17.0,False,,,0,
28,1,New Zealand,Australia,277906,311592,Kane Williamson,Martin Guptill,Mitchell Starc,y,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.08,11.08,-0.45,1.52,92.988,17.0,False,,,1,
29,1,New Zealand,Australia,277906,311592,Kane Williamson,Martin Guptill,Mitchell Starc,y,4.6,1.0,1.0,0.0,55.0,86.0,7.0,-0.37,6.07,-0.73,0.72,89.374,18.0,False,,,0,
30,1,New Zealand,Australia,277906,288284,Kane Williamson,Martin Guptill,Josh Hazlewood,y,5.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.58,6.50,-0.84,0.82,87.436,18.0,False,,,1,
31,1,New Zealand,Australia,277906,288284,Kane Williamson,Martin Guptill,Josh Hazlewood,y,5.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,7.17,0.19,0.86,83.982,18.0,False,,,0,
32,1,New Zealand,Australia,277906,288284,Kane Williamson,Martin Guptill,Josh Hazlewood,y,5.3,1.0,1.0,0.0,114.0,31.0,8.0,-0.33,7.00,-0.29,0.78,86.209,19.0,False,,,1,
33,1,New Zealand,Australia,226492,288284,Martin Guptill,Kane Williamson,Josh Hazlewood,y,5.4,0.0,0.0,0.0,251.0,161.0,2.0,-0.18,7.84,-0.05,0.88,87.373,19.0,False,,,1,
34,1,New Zealand,Australia,226492,288284,Martin Guptill,Kane Williamson,Josh Hazlewood,y,5.5,1.0,1.0,0.0,106.0,43.0,8.0,-0.26,8.10,-0.20,1.05,-2.237,20.0,False,,,1,
35,1,New Zealand,Australia,277906,288284,Kane Williamson,Martin Guptill,Josh Hazlewood,y,5.6,2.0,2.0,0.0,320.0,192.0,3.0,-0.14,5.65,0.04,0.71,-2.237,22.0,False,,,1,
36,1,New Zealand,Australia,226492,311592,Martin Guptill,Kane Williamson,Mitchell Starc,y,6.1,0.0,1.0,1.0,0.0,0.0,0.0,0.20,12.44,-0.19,2.22,92.360,23.0,False,,,1,Wd
37,1,New Zealand,Australia,226492,311592,Martin Guptill,Kane Williamson,Mitchell Starc,y,6.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,4.81,-0.50,0.61,91.722,23.0,False,,,0,
38,1,New Zealand,Australia,226492,311592,Martin Guptill,Kane Williamson,Mitchell Starc,y,6.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,7.32,-0.63,0.93,91.391,23.0,False,,,1,
39,1,New Zealand,Australia,226492,311592,Martin Guptill,Kane Williamson,Mitchell Starc,y,6.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,8.17,-0.77,0.98,90.738,23.0,False,,,1,
40,1,New Zealand,Australia,226492,311592,Martin Guptill,Kane Williamson,Mitchell Starc,y,6.4,0.0,0.0,0.0,228.0,239.0,4.0,0.07,4.39,-0.05,0.45,91.792,23.0,False,,,1,
41,1,New Zealand,Australia,226492,311592,Martin Guptill,Kane Williamson,Mitchell Starc,y,6.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,8.45,-0.70,0.80,90.736,23.0,False,,,1,
42,1,New Zealand,Australia,226492,311592,Martin Guptill,Kane Williamson,Mitchell Starc,y,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.30,12.97,-0.37,2.17,91.094,23.0,False,,,1,
43,1,New Zealand,Australia,277906,288284,Kane Williamson,Martin Guptill,Josh Hazlewood,y,7.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,6.83,-0.33,0.77,-2.237,23.0,False,,,0,
44,1,New Zealand,Australia,277906,288284,Kane Williamson,Martin Guptill,Josh Hazlewood,y,7.2,0.0,0.0,0.0,135.0,186.0,6.0,-0.24,6.70,-0.10,0.59,-2.237,23.0,False,,,1,
45,1,New Zealand,Australia,277906,288284,Kane Williamson,Martin Guptill,Josh Hazlewood,y,7.3,0.0,0.0,0.0,219.0,244.0,4.0,-0.20,6.19,-0.05,0.64,88.463,23.0,False,,,1,
46,1,New Zealand,Australia,277906,288284,Kane Williamson,Martin Guptill,Josh Hazlewood,y,7.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,10.88,-0.42,1.81,-2.237,23.0,False,,,1,
47,1,New Zealand,Australia,277906,288284,Kane Williamson,Martin Guptill,Josh Hazlewood,y,7.5,0.0,0.0,0.0,158.0,244.0,5.0,-0.21,5.73,-0.11,0.64,87.393,23.0,False,,,1,
48,1,New Zealand,Australia,277906,288284,Kane Williamson,Martin Guptill,Josh Hazlewood,y,7.6,0.0,0.0,0.0,143.0,153.0,7.0,-0.17,7.67,0.10,1.02,-2.237,23.0,False,,,0,
49,1,New Zealand,Australia,226492,6033,Martin Guptill,Kane Williamson,Mitchell Johnson,y,8.1,0.0,0.0,0.0,142.0,158.0,7.0,0.16,11.23,-0.05,1.78,92.503,23.0,False,,,0,
50,1,New Zealand,Australia,226492,6033,Martin Guptill,Kane Williamson,Mitchell Johnson,y,8.2,0.0,0.0,0.0,134.0,121.0,7.0,0.07,11.16,-0.37,1.44,90.901,23.0,False,,,1,
51,1,New Zealand,Australia,226492,6033,Martin Guptill,Kane Williamson,Mitchell Johnson,y,8.3,0.0,0.0,0.0,148.0,194.0,6.0,0.15,7.44,-0.06,0.93,89.254,23.0,False,,,1,
52,1,New Zealand,Australia,226492,6033,Martin Guptill,Kane Williamson,Mitchell Johnson,y,8.4,0.0,0.0,0.0,147.0,225.0,5.0,-0.04,8.03,-0.30,0.94,92.337,23.0,False,,,1,
53,1,New Zealand,Australia,226492,6033,Martin Guptill,Kane Williamson,Mitchell Johnson,y,8.5,0.0,1.0,1.0,0.0,0.0,0.0,0.34,8.27,0.33,1.04,90.634,24.0,False,,,0,Wd
54,1,New Zealand,Australia,226492,6033,Martin Guptill,Kane Williamson,Mitchell Johnson,y,8.5,0.0,0.0,0.0,153.0,194.0,5.0,0.02,7.24,-0.16,0.91,91.991,24.0,False,,,1,
55,1,New Zealand,Australia,226492,6033,Martin Guptill,Kane Williamson,Mitchell Johnson,y,8.6,0.0,0.0,0.0,142.0,240.0,5.0,-0.02,8.39,-0.32,1.02,91.352,24.0,False,,,1,
56,1,New Zealand,Australia,277906,288284,Kane Williamson,Martin Guptill,Josh Hazlewood,y,9.1,0.0,0.0,0.0,179.0,200.0,5.0,-0.36,5.68,-0.27,0.67,87.556,24.0,False,,,1,
57,1,New Zealand,Australia,277906,288284,Kane Williamson,Martin Guptill,Josh Hazlewood,y,9.2,4.0,4.0,0.0,140.0,354.0,5.0,-0.42,5.94,-0.40,0.72,87.877,28.0,False,,,1,
58,1,New Zealand,Australia,277906,288284,Kane Williamson,Martin Guptill,Josh Hazlewood,y,9.3,2.0,2.0,0.0,332.0,135.0,2.0,-0.41,11.36,-0.09,1.62,-2.237,30.0,False,,,1,
59,1,New Zealand,Australia,277906,288284,Kane Williamson,Martin Guptill,Josh Hazlewood,y,9.4,1.0,1.0,0.0,96.0,75.0,8.0,-0.42,7.43,-0.45,0.84,87.287,31.0,False,,,1,
60,1,New Zealand,Australia,226492,288284,Martin Guptill,Kane Williamson,Josh Hazlewood,y,9.5,0.0,0.0,0.0,161.0,246.0,5.0,-0.29,4.51,-0.15,0.61,-2.237,31.0,False,,,1,
61,1,New Zealand,Australia,226492,288284,Martin Guptill,Kane Williamson,Josh Hazlewood,y,9.6,0.0,0.0,0.0,165.0,201.0,5.0,-0.33,9.41,-0.19,1.43,86.041,31.0,False,,,1,
62,1,New Zealand,Australia,277906,6033,Kane Williamson,Martin Guptill,Mitchell Johnson,y,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.30,12.23,0.08,1.79,91.375,31.0,False,,,1,
63,1,New Zealand,Australia,277906,6033,Kane Williamson,Martin Guptill,Mitchell Johnson,y,10.2,0.0,0.0,0.0,239.0,176.0,3.0,0.20,9.01,0.12,1.28,90.776,31.0,False,,,1,
64,1,New Zealand,Australia,277906,6033,Kane Williamson,Martin Guptill,Mitchell Johnson,y,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.07,7.23,-0.19,1.01,90.716,31.0,False,,,0,
65,1,New Zealand,Australia,277906,6033,Kane Williamson,Martin Guptill,Mitchell Johnson,y,10.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,6.72,-0.30,0.89,90.409,31.0,False,,,0,
66,1,New Zealand,Australia,277906,6033,Kane Williamson,Martin Guptill,Mitchell Johnson,y,10.5,1.0,1.0,0.0,24.0,197.0,6.0,-0.46,2.90,-0.60,0.28,91.364,32.0,False,,,1,
67,1,New Zealand,Australia,226492,6033,Martin Guptill,Kane Williamson,Mitchell Johnson,y,10.6,1.0,1.0,0.0,319.0,114.0,2.0,0.25,7.88,0.13,0.94,89.093,33.0,False,,,1,
68,1,New Zealand,Australia,226492,325026,Martin Guptill,Kane Williamson,Glenn Maxwell,y,11.1,0.0,0.0,0.0,114.0,154.0,7.0,-0.90,6.23,-0.87,0.76,54.891,33.0,False,,,1,
69,1,New Zealand,Australia,226492,325026,Martin Guptill,Kane Williamson,Glenn Maxwell,y,11.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.40,5.58,-0.11,0.65,55.487,33.0,True,bowled,226492,0,
70,1,New Zealand,Australia,38699,325026,Ross Taylor,Kane Williamson,Glenn Maxwell,y,11.3,4.0,4.0,0.0,100.0,336.0,5.0,-0.65,1.69,-0.69,0.45,54.626,37.0,False,,,1,
71,1,New Zealand,Australia,38699,325026,Ross Taylor,Kane Williamson,Glenn Maxwell,y,11.4,0.0,0.0,0.0,144.0,220.0,5.0,-0.51,2.75,-0.47,0.47,54.769,37.0,False,,,1,
72,1,New Zealand,Australia,38699,325026,Ross Taylor,Kane Williamson,Glenn Maxwell,y,11.5,1.0,1.0,0.0,294.0,192.0,3.0,-0.31,4.76,0.03,0.88,55.817,38.0,False,,,1,
73,1,New Zealand,Australia,277906,325026,Kane Williamson,Ross Taylor,Glenn Maxwell,y,11.6,0.0,0.0,0.0,119.0,196.0,6.0,-0.57,3.04,-0.42,0.64,53.054,38.0,False,,,1,
74,1,New Zealand,Australia,38699,6033,Ross Taylor,Kane Williamson,Mitchell Johnson,y,12.1,1.0,1.0,0.0,283.0,63.0,2.0,0.20,10.57,-0.01,1.27,93.668,39.0,False,,,1,
75,1,New Zealand,Australia,277906,6033,Kane Williamson,Ross Taylor,Mitchell Johnson,y,12.2,0.0,0.0,0.0,190.0,200.0,4.0,0.05,5.53,-0.12,0.76,90.170,39.0,False,,,0,
76,1,New Zealand,Australia,44956,6033,Grant Elliott,Ross Taylor,Mitchell Johnson,y,12.3,1.0,1.0,0.0,98.0,52.0,8.0,0.06,8.11,-0.17,1.00,90.584,40.0,False,,,1,
77,1,New Zealand,Australia,38699,6033,Ross Taylor,Grant Elliot,Mitchell Johnson,y,12.4,0.0,0.0,0.0,166.0,194.0,5.0,0.09,10.03,-0.22,1.26,91.632,40.0,False,,,1,
78,1,New Zealand,Australia,38699,6033,Ross Taylor,Grant Elliot,Mitchell Johnson,y,12.5,1.0,1.0,0.0,91.0,135.0,7.0,-0.62,2.44,-0.78,0.26,89.588,41.0,False,,,1,
79,1,New Zealand,Australia,44956,6033,Grant Elliott,Ross Taylor,Mitchell Johnson,y,12.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,5.61,-0.65,0.55,90.578,41.0,False,,,0,
80,1,New Zealand,Australia,38699,288284,Ross Taylor,Grant Elliot,Josh Hazlewood,y,13.1,0.0,0.0,0.0,202.0,249.0,4.0,-0.20,4.15,-0.09,0.51,88.422,41.0,False,,,1,
81,1,New Zealand,Australia,38699,288284,Ross Taylor,Grant Elliot,Josh Hazlewood,y,13.2,0.0,0.0,0.0,119.0,176.0,6.0,-0.43,7.71,-0.42,0.97,84.346,41.0,False,,,1,
82,1,New Zealand,Australia,38699,288284,Ross Taylor,Grant Elliot,Josh Hazlewood,y,13.3,0.0,0.0,0.0,121.0,168.0,6.0,-0.45,8.25,-0.41,1.09,86.378,41.0,False,,,1,
83,1,New Zealand,Australia,38699,288284,Ross Taylor,Grant Elliot,Josh Hazlewood,y,13.4,0.0,0.0,0.0,143.0,224.0,5.0,-0.33,5.49,-0.25,0.63,84.082,41.0,False,,,1,
84,1,New Zealand,Australia,38699,288284,Ross Taylor,Grant Elliot,Josh Hazlewood,y,13.5,0.0,0.0,0.0,150.0,190.0,6.0,-0.38,7.62,-0.29,0.96,84.430,41.0,False,,,1,
85,1,New Zealand,Australia,38699,288284,Ross Taylor,Grant Elliot,Josh Hazlewood,y,13.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.52,5.97,-0.59,0.73,89.540,41.0,False,,,0,
86,1,New Zealand,Australia,44956,6033,Grant Elliott,Ross Taylor,Mitchell Johnson,y,14.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,11.80,-0.53,1.94,91.182,41.0,False,,,1,
87,1,New Zealand,Australia,44956,6033,Grant Elliott,Ross Taylor,Mitchell Johnson,y,14.2,0.0,0.0,0.0,124.0,140.0,7.0,-0.17,6.31,-0.38,0.66,88.785,41.0,False,,,1,
88,1,New Zealand,Australia,44956,6033,Grant Elliott,Ross Taylor,Mitchell Johnson,y,14.3,1.0,1.0,0.0,130.0,205.0,6.0,-0.05,5.63,-0.16,0.63,90.319,42.0,False,,,1,
89,1,New Zealand,Australia,38699,6033,Ross Taylor,Grant Elliot,Mitchell Johnson,y,14.4,3.0,3.0,0.0,80.0,290.0,5.0,-0.42,5.11,-0.73,0.54,88.683,45.0,False,,,1,
90,1,New Zealand,Australia,44956,6033,Grant Elliott,Ross Taylor,Mitchell Johnson,y,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.24,11.39,-0.05,1.76,91.905,45.0,False,,,1,
91,1,New Zealand,Australia,44956,6033,Grant Elliott,Ross Taylor,Mitchell Johnson,y,14.6,2.0,2.0,0.0,57.0,275.0,6.0,-0.27,5.40,-0.50,0.59,88.431,47.0,False,,,1,
92,1,New Zealand,Australia,38699,288284,Ross Taylor,Grant Elliot,Josh Hazlewood,y,15.1,0.0,0.0,0.0,134.0,184.0,6.0,-0.42,10.56,-0.48,1.41,86.663,47.0,False,,,1,
93,1,New Zealand,Australia,38699,288284,Ross Taylor,Grant Elliot,Josh Hazlewood,y,15.2,0.0,0.0,0.0,123.0,162.0,7.0,-0.41,6.40,-0.40,0.76,83.454,47.0,False,,,0,
94,1,New Zealand,Australia,38699,288284,Ross Taylor,Grant Elliot,Josh Hazlewood,y,15.3,3.0,3.0,0.0,311.0,251.0,3.0,-0.18,7.32,-0.01,0.72,86.346,50.0,False,,,1,
95,1,New Zealand,Australia,44956,288284,Grant Elliott,Ross Taylor,Josh Hazlewood,y,15.4,1.0,1.0,0.0,129.0,52.0,8.0,-0.54,7.19,-0.57,0.84,88.419,51.0,False,,,1,
96,1,New Zealand,Australia,38699,288284,Ross Taylor,Grant Elliot,Josh Hazlewood,y,15.5,0.0,0.0,0.0,126.0,181.0,6.0,-0.51,7.44,-0.44,0.91,87.519,51.0,False,,,1,
97,1,New Zealand,Australia,38699,288284,Ross Taylor,Grant Elliot,Josh Hazlewood,y,15.6,0.0,0.0,0.0,186.0,214.0,4.0,-0.32,7.42,-0.22,0.97,84.479,51.0,False,,,1,
98,1,New Zealand,Australia,44956,270484,Grant Elliott,Ross Taylor,James Faulkner,y,16.1,1.0,1.0,0.0,119.0,57.0,8.0,0.21,9.18,-0.30,1.12,82.446,52.0,False,,,1,
99,1,New Zealand,Australia,38699,270484,Ross Taylor,Grant Elliot,James Faulkner,y,16.2,0.0,0.0,0.0,147.0,231.0,5.0,-0.02,8.22,-0.54,1.07,83.366,52.0,False,,,1,
100,1,New Zealand,Australia,38699,270484,Ross Taylor,Grant Elliot,James Faulkner,y,16.3,1.0,1.0,0.0,265.0,56.0,1.0,0.25,8.88,-0.03,0.94,82.048,53.0,False,,,1,
101,1,New Zealand,Australia,44956,270484,Grant Elliott,Ross Taylor,James Faulkner,y,16.4,1.0,1.0,0.0,306.0,170.0,3.0,0.21,7.06,-0.12,0.87,83.858,54.0,False,,,1,
102,1,New Zealand,Australia,38699,270484,Ross Taylor,Grant Elliot,James Faulkner,y,16.5,0.0,0.0,0.0,195.0,195.0,4.0,-0.04,6.75,-0.45,0.78,84.216,54.0,False,,,1,
103,1,New Zealand,Australia,38699,270484,Ross Taylor,Grant Elliot,James Faulkner,y,16.6,0.0,0.0,0.0,201.0,193.0,4.0,-0.32,1.20,-0.41,0.19,83.972,54.0,False,,,1,
104,1,New Zealand,Australia,44956,325026,Grant Elliott,Ross Taylor,Glenn Maxwell,y,17.1,1.0,1.0,0.0,33.0,196.0,6.0,-0.62,3.11,-0.66,0.50,-2.237,55.0,False,,,1,
105,1,New Zealand,Australia,38699,325026,Ross Taylor,Grant Elliot,Glenn Maxwell,y,17.2,2.0,2.0,0.0,247.0,50.0,1.0,-0.01,2.14,0.10,0.54,52.432,57.0,False,,,1,
106,1,New Zealand,Australia,38699,325026,Ross Taylor,Grant Elliot,Glenn Maxwell,y,17.3,0.0,0.0,0.0,122.0,187.0,6.0,-0.55,5.63,-0.36,0.74,53.580,57.0,False,,,1,
107,1,New Zealand,Australia,38699,325026,Ross Taylor,Grant Elliot,Glenn Maxwell,y,17.4,1.0,1.0,0.0,223.0,312.0,4.0,-0.25,3.17,-0.16,0.49,54.416,58.0,False,,,1,
108,1,New Zealand,Australia,44956,325026,Grant Elliott,Ross Taylor,Glenn Maxwell,y,17.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,4.76,-0.53,0.75,53.769,58.0,False,,,0,
109,1,New Zealand,Australia,44956,325026,Grant Elliott,Ross Taylor,Glenn Maxwell,y,17.6,1.0,1.0,0.0,117.0,160.0,7.0,-0.38,4.72,-0.09,0.68,55.154,59.0,False,,,1,
110,1,New Zealand,Australia,44956,270484,Grant Elliott,Ross Taylor,James Faulkner,y,18.1,0.0,0.0,0.0,124.0,194.0,6.0,-0.23,4.64,-0.55,0.46,82.921,59.0,False,,,1,
111,1,New Zealand,Australia,44956,270484,Grant Elliott,Ross Taylor,James Faulkner,y,18.2,2.0,2.0,0.0,56.0,86.0,7.0,-0.15,5.51,-0.58,0.62,83.114,61.0,False,,,1,
112,1,New Zealand,Australia,44956,270484,Grant Elliott,Ross Taylor,James Faulkner,y,18.3,1.0,1.0,0.0,142.0,231.0,5.0,-0.10,4.52,-0.36,0.52,78.485,62.0,False,,,1,
113,1,New Zealand,Australia,38699,270484,Ross Taylor,Grant Elliot,James Faulkner,y,18.4,0.0,0.0,0.0,132.0,180.0,6.0,0.06,7.72,-0.44,0.97,83.729,62.0,False,,,1,
114,1,New Zealand,Australia,38699,270484,Ross Taylor,Grant Elliot,James Faulkner,y,18.5,0.0,0.0,0.0,213.0,233.0,4.0,-0.10,4.38,-0.35,0.50,77.017,62.0,False,,,1,
115,1,New Zealand,Australia,38699,270484,Ross Taylor,Grant Elliot,James Faulkner,y,18.6,0.0,0.0,0.0,140.0,235.0,5.0,-0.04,6.41,-0.46,0.74,82.430,62.0,False,,,1,
116,1,New Zealand,Australia,44956,325026,Grant Elliott,Ross Taylor,Glenn Maxwell,y,19.1,2.0,2.0,0.0,149.0,34.0,8.0,-0.24,3.49,-0.46,0.37,53.821,64.0,False,,,0,
117,1,New Zealand,Australia,44956,325026,Grant Elliott,Ross Taylor,Glenn Maxwell,y,19.2,0.0,0.0,0.0,234.0,187.0,3.0,-0.33,5.25,-0.06,0.78,56.449,64.0,False,,,1,
118,1,New Zealand,Australia,44956,325026,Grant Elliott,Ross Taylor,Glenn Maxwell,y,19.3,1.0,1.0,0.0,153.0,110.0,8.0,-0.69,5.73,-0.47,0.71,53.701,65.0,False,,,1,
119,1,New Zealand,Australia,38699,325026,Ross Taylor,Grant Elliot,Glenn Maxwell,y,19.4,0.0,0.0,0.0,227.0,193.0,3.0,-0.30,4.92,0.04,0.78,55.866,65.0,False,,,1,
120,1,New Zealand,Australia,38699,325026,Ross Taylor,Grant Elliot,Glenn Maxwell,y,19.5,1.0,1.0,0.0,232.0,64.0,1.0,-0.26,4.14,0.02,0.70,52.951,66.0,False,,,1,
121,1,New Zealand,Australia,44956,325026,Grant Elliott,Ross Taylor,Glenn Maxwell,y,19.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,5.24,0.20,0.72,55.171,66.0,False,,,0,
122,1,New Zealand,Australia,38699,311592,Ross Taylor,Grant Elliot,Mitchell Starc,y,20.1,0.0,0.0,0.0,208.0,192.0,3.0,0.10,9.65,-0.30,1.00,89.579,66.0,False,,,1,
123,1,New Zealand,Australia,38699,311592,Ross Taylor,Grant Elliot,Mitchell Starc,y,20.2,0.0,1.0,1.0,146.0,136.0,7.0,0.14,7.27,-0.22,0.89,89.192,67.0,False,,,0,Lb
124,1,New Zealand,Australia,44956,311592,Grant Elliott,Ross Taylor,Mitchell Starc,y,20.3,0.0,0.0,0.0,128.0,192.0,6.0,-0.07,4.44,-0.30,0.48,88.791,67.0,False,,,1,
125,1,New Zealand,Australia,44956,311592,Grant Elliott,Ross Taylor,Mitchell Starc,y,20.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,7.21,-0.71,0.95,90.125,67.0,False,,,0,
