,inning,batting_team,bowling_team,batsman,bowler,batsman_name,non_striker,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,wicket,wicket_method,who_out,control,extras_type
0,1,Australia,Sri Lanka,5334,49758,Aaron Finch,David Warner,Lasith Malinga,y,0.1,0.0,0.0,0.0,212.0,257.0,4.0,-0.31,4.47,-0.49,0.45,-2.237,0.0,False,,,1,
1,1,Australia,Sri Lanka,5334,49758,Aaron Finch,David Warner,Lasith Malinga,y,0.2,1.0,1.0,0.0,147.0,26.0,8.0,-0.24,8.44,-0.60,1.00,81.020,1.0,False,,,0,
2,1,Australia,Sri Lanka,219889,49758,David Warner,Aaron Finch,Lasith Malinga,n,0.3,0.0,0.0,0.0,159.0,247.0,5.0,-0.12,3.79,-0.26,0.44,83.246,1.0,False,,,1,
3,1,Australia,Sri Lanka,219889,49758,David Warner,Aaron Finch,Lasith Malinga,n,0.4,0.0,0.0,0.0,177.0,201.0,5.0,0.14,7.50,0.08,0.79,83.680,1.0,False,,,1,
4,1,Australia,Sri Lanka,219889,49758,David Warner,Aaron Finch,Lasith Malinga,n,0.5,0.0,0.0,0.0,251.0,182.0,3.0,0.26,6.87,0.37,0.83,82.933,1.0,False,,,1,
5,1,Australia,Sri Lanka,219889,49758,David Warner,Aaron Finch,Lasith Malinga,n,0.6,3.0,3.0,0.0,344.0,179.0,3.0,0.21,8.37,0.35,0.94,82.880,4.0,False,,,1,
6,1,Australia,Sri Lanka,219889,273439,David Warner,Aaron Finch,Sachithra Senanayake,n,1.1,0.0,0.0,0.0,230.0,222.0,4.0,0.10,4.69,0.05,0.79,51.885,4.0,False,,,1,
7,1,Australia,Sri Lanka,219889,273439,David Warner,Aaron Finch,Sachithra Senanayake,n,1.2,1.0,1.0,0.0,228.0,314.0,4.0,0.15,5.44,0.16,0.72,49.020,5.0,False,,,1,
8,1,Australia,Sri Lanka,5334,273439,Aaron Finch,David Warner,Sachithra Senanayake,y,1.3,0.0,0.0,0.0,229.0,198.0,3.0,,,,,,5.0,False,,,1,
9,1,Australia,Sri Lanka,5334,273439,Aaron Finch,David Warner,Sachithra Senanayake,y,1.4,0.0,0.0,0.0,188.0,147.0,1.0,0.30,4.26,0.32,0.86,50.433,5.0,False,,,0,
10,1,Australia,Sri Lanka,5334,273439,Aaron Finch,David Warner,Sachithra Senanayake,y,1.5,0.0,0.0,0.0,239.0,191.0,3.0,-0.12,4.29,-0.13,0.81,49.313,5.0,False,,,1,
11,1,Australia,Sri Lanka,5334,273439,Aaron Finch,David Warner,Sachithra Senanayake,y,1.6,3.0,3.0,0.0,233.0,29.0,1.0,0.33,4.69,0.35,0.73,50.118,8.0,False,,,1,
12,1,Australia,Sri Lanka,5334,49758,Aaron Finch,David Warner,Lasith Malinga,y,2.1,0.0,0.0,0.0,117.0,140.0,7.0,-0.21,6.52,-0.43,0.71,83.554,8.0,False,,,1,
13,1,Australia,Sri Lanka,5334,49758,Aaron Finch,David Warner,Lasith Malinga,y,2.2,0.0,0.0,0.0,129.0,181.0,6.0,-0.16,7.08,-0.29,0.74,85.434,8.0,False,,,1,
14,1,Australia,Sri Lanka,5334,49758,Aaron Finch,David Warner,Lasith Malinga,y,2.3,4.0,4.0,0.0,10.0,202.0,6.0,-0.39,8.36,-0.82,0.92,84.245,12.0,False,,,1,
15,1,Australia,Sri Lanka,5334,49758,Aaron Finch,David Warner,Lasith Malinga,y,2.4,0.0,0.0,0.0,125.0,146.0,7.0,-0.13,5.86,-0.31,0.61,85.903,12.0,False,,,0,
16,1,Australia,Sri Lanka,5334,49758,Aaron Finch,David Warner,Lasith Malinga,y,2.5,0.0,0.0,0.0,109.0,197.0,6.0,-0.31,9.42,-0.64,0.85,84.583,12.0,False,,,1,
17,1,Australia,Sri Lanka,5334,49758,Aaron Finch,David Warner,Lasith Malinga,y,2.6,1.0,1.0,0.0,119.0,205.0,6.0,-0.24,8.70,-0.44,0.82,84.387,13.0,False,,,1,
18,1,Australia,Sri Lanka,5334,273439,Aaron Finch,David Warner,Sachithra Senanayake,y,3.1,1.0,1.0,0.0,119.0,175.0,6.0,-0.21,4.56,-0.40,0.73,54.293,14.0,False,,,1,
19,1,Australia,Sri Lanka,219889,273439,David Warner,Aaron Finch,Sachithra Senanayake,n,3.2,4.0,4.0,0.0,335.0,278.0,3.0,-0.00,4.32,-0.08,0.78,52.357,18.0,False,,,1,
20,1,Australia,Sri Lanka,219889,273439,David Warner,Aaron Finch,Sachithra Senanayake,n,3.3,0.0,0.0,0.0,215.0,196.0,3.0,0.36,4.06,0.28,0.69,52.905,18.0,False,,,0,
21,1,Australia,Sri Lanka,219889,273439,David Warner,Aaron Finch,Sachithra Senanayake,n,3.4,0.0,0.0,0.0,214.0,176.0,3.0,-0.01,5.46,-0.11,0.90,50.986,18.0,False,,,1,
22,1,Australia,Sri Lanka,219889,273439,David Warner,Aaron Finch,Sachithra Senanayake,n,3.5,1.0,1.0,0.0,46.0,120.0,7.0,0.09,5.69,-0.04,0.80,49.162,19.0,False,,,1,
23,1,Australia,Sri Lanka,5334,273439,Aaron Finch,David Warner,Sachithra Senanayake,y,3.6,0.0,0.0,0.0,244.0,150.0,2.0,-0.09,5.75,0.07,0.97,49.140,19.0,False,,,1,
24,1,Australia,Sri Lanka,219889,49758,David Warner,Aaron Finch,Lasith Malinga,n,4.1,0.0,0.0,0.0,105.0,179.0,6.0,-0.13,2.10,-0.17,0.24,86.069,19.0,False,,,1,
25,1,Australia,Sri Lanka,219889,49758,David Warner,Aaron Finch,Lasith Malinga,n,4.2,0.0,0.0,0.0,245.0,195.0,3.0,0.12,7.06,0.23,0.90,74.704,19.0,True,caught,219889,0,
26,1,Australia,Sri Lanka,267192,49758,Steven Smith,Aaron Finch,Lasith Malinga,y,4.3,0.0,1.0,1.0,0.0,0.0,0.0,0.30,3.77,0.39,0.44,85.794,20.0,False,,,0,Wd
27,1,Australia,Sri Lanka,267192,49758,Steven Smith,Aaron Finch,Lasith Malinga,y,4.3,0.0,0.0,0.0,138.0,190.0,6.0,-0.12,7.06,-0.22,0.76,84.937,20.0,False,,,1,
28,1,Australia,Sri Lanka,267192,49758,Steven Smith,Aaron Finch,Lasith Malinga,y,4.4,0.0,0.0,0.0,152.0,184.0,6.0,-0.21,3.28,-0.21,0.47,76.920,20.0,False,,,1,
29,1,Australia,Sri Lanka,267192,49758,Steven Smith,Aaron Finch,Lasith Malinga,y,4.5,0.0,0.0,0.0,220.0,240.0,4.0,0.02,4.87,-0.00,0.56,84.724,20.0,False,,,1,
30,1,Australia,Sri Lanka,267192,49758,Steven Smith,Aaron Finch,Lasith Malinga,y,4.6,4.0,4.0,0.0,45.0,283.0,6.0,-0.27,5.81,-0.40,0.65,86.494,24.0,False,,,1,
31,1,Australia,Sri Lanka,5334,273439,Aaron Finch,Steve Smith,Sachithra Senanayake,y,5.1,0.0,0.0,0.0,205.0,205.0,4.0,-0.11,4.52,-0.30,0.70,54.761,24.0,False,,,1,
32,1,Australia,Sri Lanka,5334,273439,Aaron Finch,Steve Smith,Sachithra Senanayake,y,5.2,4.0,4.0,0.0,302.0,55.0,2.0,0.25,4.79,0.23,0.84,47.966,28.0,False,,,1,
33,1,Australia,Sri Lanka,5334,273439,Aaron Finch,Steve Smith,Sachithra Senanayake,y,5.3,3.0,3.0,0.0,27.0,188.0,6.0,-0.32,4.05,-0.54,0.64,50.344,31.0,False,,,1,
34,1,Australia,Sri Lanka,267192,273439,Steven Smith,Aaron Finch,Sachithra Senanayake,y,5.4,1.0,1.0,0.0,240.0,313.0,4.0,-0.31,2.89,-0.52,0.78,48.848,32.0,False,,,1,
35,1,Australia,Sri Lanka,5334,273439,Aaron Finch,Steve Smith,Sachithra Senanayake,y,5.5,0.0,0.0,0.0,204.0,196.0,4.0,0.06,4.97,-0.10,0.77,55.975,32.0,False,,,1,
36,1,Australia,Sri Lanka,5334,273439,Aaron Finch,Steve Smith,Sachithra Senanayake,y,5.6,0.0,0.0,0.0,211.0,197.0,4.0,-0.04,4.85,-0.21,0.80,52.164,32.0,False,,,1,
37,1,Australia,Sri Lanka,267192,49758,Steven Smith,Aaron Finch,Lasith Malinga,y,6.1,2.0,2.0,0.0,78.0,226.0,6.0,-0.31,6.57,-0.54,0.66,86.435,34.0,False,,,1,
38,1,Australia,Sri Lanka,267192,49758,Steven Smith,Aaron Finch,Lasith Malinga,y,6.2,0.0,0.0,0.0,149.0,188.0,6.0,-0.13,8.08,-0.31,0.89,83.429,34.0,False,,,1,
39,1,Australia,Sri Lanka,267192,49758,Steven Smith,Aaron Finch,Lasith Malinga,y,6.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.30,7.66,-0.56,0.73,84.162,34.0,False,,,1,
40,1,Australia,Sri Lanka,267192,49758,Steven Smith,Aaron Finch,Lasith Malinga,y,6.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.30,7.66,-0.58,0.85,84.940,34.0,False,,,1,
41,1,Australia,Sri Lanka,267192,49758,Steven Smith,Aaron Finch,Lasith Malinga,y,6.5,0.0,0.0,0.0,242.0,186.0,3.0,-0.17,8.00,-0.20,0.81,80.348,34.0,False,,,1,
42,1,Australia,Sri Lanka,267192,49758,Steven Smith,Aaron Finch,Lasith Malinga,y,6.6,0.0,0.0,0.0,127.0,184.0,6.0,-0.28,7.79,-0.36,0.94,83.707,34.0,False,,,1,
43,1,Australia,Sri Lanka,5334,49764,Aaron Finch,Steve Smith,Angelo Mathews,y,7.1,3.0,3.0,0.0,221.0,330.0,4.0,-0.39,4.84,-0.24,0.59,78.814,37.0,False,,,1,
