,inning,batting_team,bowling_team,batsman,bowler,batsman_name,non_striker,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,wicket,wicket_method,who_out,control,extras_type
0,1,Pakistan,South Africa,227760,47492,Sarfraz Ahmed,Ahmed Shehzad,Dale Steyn,y,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,5.59,-0.34,0.65,87.698,0.0,False,,,0,
1,1,Pakistan,South Africa,227760,47492,Sarfraz Ahmed,Ahmed Shehzad,Dale Steyn,y,0.2,0.0,0.0,0.0,123.0,156.0,7.0,-0.28,9.47,-0.39,1.13,81.354,0.0,False,,,1,
2,1,Pakistan,South Africa,227760,47492,Sarfraz Ahmed,Ahmed Shehzad,Dale Steyn,y,0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.40,7.81,-0.68,0.77,80.801,0.0,False,,,0,
3,1,Pakistan,South Africa,227760,47492,Sarfraz Ahmed,Ahmed Shehzad,Dale Steyn,y,0.4,0.0,1.0,1.0,229.0,143.0,2.0,-0.08,7.56,0.09,0.90,83.027,1.0,False,,,0,Lb
4,1,Pakistan,South Africa,259410,47492,Ahmed Shehzad,Sarfraz Ahmed,Dale Steyn,y,0.5,0.0,0.0,0.0,135.0,152.0,7.0,-0.20,8.73,-0.08,1.01,86.143,1.0,False,,,1,
5,1,Pakistan,South Africa,259410,47492,Ahmed Shehzad,Sarfraz Ahmed,Dale Steyn,y,0.6,0.0,0.0,0.0,207.0,200.0,4.0,-0.08,8.03,0.08,0.75,81.398,1.0,False,,,1,
6,1,Pakistan,South Africa,227760,297583,Sarfraz Ahmed,Ahmed Shehzad,Kyle Abbott,y,1.1,0.0,0.0,0.0,169.0,201.0,5.0,-0.36,7.26,-0.27,0.88,-2.237,1.0,False,,,1,
7,1,Pakistan,South Africa,227760,297583,Sarfraz Ahmed,Ahmed Shehzad,Kyle Abbott,y,1.2,4.0,4.0,0.0,344.0,112.0,2.0,-0.27,6.59,-0.10,0.78,-2.237,5.0,False,,,1,
8,1,Pakistan,South Africa,227760,297583,Sarfraz Ahmed,Ahmed Shehzad,Kyle Abbott,y,1.3,0.0,0.0,0.0,127.0,153.0,7.0,-0.80,6.63,-0.87,0.73,-2.237,5.0,False,,,1,
9,1,Pakistan,South Africa,227760,297583,Sarfraz Ahmed,Ahmed Shehzad,Kyle Abbott,y,1.4,0.0,0.0,0.0,161.0,196.0,5.0,-0.53,6.42,-0.53,0.80,-2.237,5.0,False,,,1,
10,1,Pakistan,South Africa,227760,297583,Sarfraz Ahmed,Ahmed Shehzad,Kyle Abbott,y,1.5,2.0,2.0,0.0,263.0,248.0,3.0,-0.33,5.74,-0.02,0.83,-2.237,7.0,False,,,1,
11,1,Pakistan,South Africa,227760,297583,Sarfraz Ahmed,Ahmed Shehzad,Kyle Abbott,y,1.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,6.64,0.15,0.78,-2.237,7.0,False,,,0,
12,1,Pakistan,South Africa,259410,47492,Ahmed Shehzad,Sarfraz Ahmed,Dale Steyn,y,2.1,0.0,0.0,0.0,148.0,192.0,6.0,-0.23,8.66,-0.08,0.90,-2.237,7.0,False,,,1,
13,1,Pakistan,South Africa,259410,47492,Ahmed Shehzad,Sarfraz Ahmed,Dale Steyn,y,2.2,0.0,0.0,0.0,163.0,150.0,7.0,-0.20,8.34,-0.24,0.91,-2.237,7.0,False,,,1,
14,1,Pakistan,South Africa,259410,47492,Ahmed Shehzad,Sarfraz Ahmed,Dale Steyn,y,2.3,0.0,0.0,0.0,124.0,166.0,6.0,-0.09,7.63,-0.04,0.95,-2.237,7.0,False,,,1,
15,1,Pakistan,South Africa,259410,47492,Ahmed Shehzad,Sarfraz Ahmed,Dale Steyn,y,2.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,7.62,-0.70,0.91,-2.237,7.0,False,,,1,
16,1,Pakistan,South Africa,259410,47492,Ahmed Shehzad,Sarfraz Ahmed,Dale Steyn,y,2.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,6.91,-0.46,0.78,-2.237,7.0,False,,,1,
17,1,Pakistan,South Africa,259410,47492,Ahmed Shehzad,Sarfraz Ahmed,Dale Steyn,y,2.6,0.0,0.0,0.0,178.0,199.0,5.0,-0.13,7.41,-0.12,0.91,-2.237,7.0,False,,,1,
18,1,Pakistan,South Africa,227760,297583,Sarfraz Ahmed,Ahmed Shehzad,Kyle Abbott,y,3.1,1.0,1.0,0.0,106.0,50.0,8.0,-0.59,5.90,-0.61,0.75,-2.237,8.0,False,,,1,
19,1,Pakistan,South Africa,259410,297583,Ahmed Shehzad,Sarfraz Ahmed,Kyle Abbott,y,3.2,0.0,0.0,0.0,180.0,197.0,4.0,-0.20,4.38,-0.07,0.57,85.312,8.0,False,,,1,
20,1,Pakistan,South Africa,259410,297583,Ahmed Shehzad,Sarfraz Ahmed,Kyle Abbott,y,3.3,4.0,4.0,0.0,105.0,341.0,5.0,-0.40,4.94,-0.28,0.65,-2.237,12.0,False,,,1,
21,1,Pakistan,South Africa,259410,297583,Ahmed Shehzad,Sarfraz Ahmed,Kyle Abbott,y,3.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,5.56,-0.57,0.65,-2.237,12.0,False,,,0,
22,1,Pakistan,South Africa,259410,297583,Ahmed Shehzad,Sarfraz Ahmed,Kyle Abbott,y,3.5,0.0,0.0,0.0,205.0,197.0,4.0,-0.43,8.47,0.05,1.00,86.198,12.0,False,,,1,
23,1,Pakistan,South Africa,259410,297583,Ahmed Shehzad,Sarfraz Ahmed,Kyle Abbott,y,3.6,0.0,0.0,0.0,188.0,201.0,4.0,-0.33,7.21,0.02,0.80,85.398,12.0,False,,,1,
24,1,Pakistan,South Africa,227760,47492,Sarfraz Ahmed,Ahmed Shehzad,Dale Steyn,y,4.1,0.0,0.0,0.0,136.0,173.0,6.0,-0.36,7.74,-0.36,0.88,86.198,12.0,False,,,1,
25,1,Pakistan,South Africa,227760,47492,Sarfraz Ahmed,Ahmed Shehzad,Dale Steyn,y,4.2,1.0,1.0,0.0,107.0,175.0,6.0,-0.54,6.19,-0.64,0.71,86.562,13.0,False,,,1,
26,1,Pakistan,South Africa,259410,47492,Ahmed Shehzad,Sarfraz Ahmed,Dale Steyn,y,4.3,4.0,4.0,0.0,255.0,19.0,1.0,-0.26,7.32,-0.22,0.95,84.926,17.0,False,,,0,
27,1,Pakistan,South Africa,259410,47492,Ahmed Shehzad,Sarfraz Ahmed,Dale Steyn,y,4.4,0.0,0.0,0.0,109.0,156.0,7.0,-0.40,8.24,-0.46,0.92,85.171,17.0,False,,,1,
28,1,Pakistan,South Africa,259410,47492,Ahmed Shehzad,Sarfraz Ahmed,Dale Steyn,y,4.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,7.29,-0.39,0.93,82.062,17.0,False,,,1,
29,1,Pakistan,South Africa,259410,47492,Ahmed Shehzad,Sarfraz Ahmed,Dale Steyn,y,4.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,6.73,-0.43,0.77,85.827,17.0,False,,,1,
30,1,Pakistan,South Africa,227760,46538,Sarfraz Ahmed,Ahmed Shehzad,Morne Morkel,y,5.1,0.0,0.0,0.0,144.0,161.0,7.0,-0.37,9.68,-0.25,1.26,86.298,17.0,False,,,1,
31,1,Pakistan,South Africa,227760,46538,Sarfraz Ahmed,Ahmed Shehzad,Morne Morkel,y,5.2,0.0,0.0,0.0,157.0,163.0,7.0,-0.57,6.50,-0.42,0.88,-2.237,17.0,False,,,1,
32,1,Pakistan,South Africa,227760,46538,Sarfraz Ahmed,Ahmed Shehzad,Morne Morkel,y,5.3,1.0,1.0,0.0,136.0,111.0,8.0,-0.48,8.67,-0.19,1.18,85.244,18.0,False,,,1,
33,1,Pakistan,South Africa,259410,46538,Ahmed Shehzad,Sarfraz Ahmed,Morne Morkel,y,5.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,10.82,-0.57,1.89,-2.237,18.0,False,,,1,
34,1,Pakistan,South Africa,259410,46538,Ahmed Shehzad,Sarfraz Ahmed,Morne Morkel,y,5.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,8.71,-0.88,1.17,86.117,18.0,False,,,1,
35,1,Pakistan,South Africa,259410,46538,Ahmed Shehzad,Sarfraz Ahmed,Morne Morkel,y,5.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,10.22,0.02,1.61,-2.237,18.0,False,,,1,
36,1,Pakistan,South Africa,227760,297583,Sarfraz Ahmed,Ahmed Shehzad,Kyle Abbott,y,6.1,1.0,1.0,0.0,249.0,96.0,1.0,-0.43,9.94,0.03,1.25,-2.237,19.0,False,,,1,
37,1,Pakistan,South Africa,259410,297583,Ahmed Shehzad,Sarfraz Ahmed,Kyle Abbott,y,6.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,6.72,-0.90,0.80,84.899,19.0,False,,,1,
38,1,Pakistan,South Africa,259410,297583,Ahmed Shehzad,Sarfraz Ahmed,Kyle Abbott,y,6.3,0.0,1.0,1.0,0.0,0.0,0.0,0.05,6.01,0.41,0.76,85.484,20.0,False,,,0,Wd
39,1,Pakistan,South Africa,259410,297583,Ahmed Shehzad,Sarfraz Ahmed,Kyle Abbott,y,6.3,0.0,0.0,0.0,188.0,206.0,4.0,-0.21,7.43,0.09,0.91,83.593,20.0,False,,,1,
40,1,Pakistan,South Africa,259410,297583,Ahmed Shehzad,Sarfraz Ahmed,Kyle Abbott,y,6.4,0.0,0.0,0.0,154.0,227.0,5.0,-0.36,7.45,-0.16,0.92,79.466,20.0,False,,,1,
41,1,Pakistan,South Africa,259410,297583,Ahmed Shehzad,Sarfraz Ahmed,Kyle Abbott,y,6.5,4.0,4.0,0.0,351.0,226.0,3.0,-0.50,9.00,-0.21,1.10,81.162,24.0,False,,,1,
42,1,Pakistan,South Africa,259410,297583,Ahmed Shehzad,Sarfraz Ahmed,Kyle Abbott,y,6.6,1.0,1.0,0.0,258.0,123.0,2.0,-0.15,7.14,0.23,0.78,-2.237,25.0,False,,,1,
43,1,Pakistan,South Africa,259410,46538,Ahmed Shehzad,Sarfraz Ahmed,Morne Morkel,y,7.1,1.0,1.0,0.0,85.0,63.0,8.0,-0.41,6.89,-0.37,0.86,88.649,26.0,False,,,1,
