,inning,batting_team,bowling_team,batsman,bowler,batsman_name,non_striker,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,wicket,wicket_method,who_out,control,extras_type,comm
0,1,West Indies,Pakistan,53118,429981,Dwayne Smith,Chris Gayle,Mohammad Irfan,y,0.1,4.0,4.0,0.0,6.0,173.0,6.0,0.03,4.50,-0.20,0.66,79.811,4.0,False,,,0,,"full on middle and off and it leaves Smith off the pitch as he jams his bat down to drive, thick edge flies away through point for four"
1,1,West Indies,Pakistan,53118,429981,Dwayne Smith,Chris Gayle,Mohammad Irfan,y,0.2,1.0,1.0,0.0,226.0,193.0,3.0,0.17,6.64,-0.08,0.94,82.839,5.0,False,,,1,,on the pads now and he tucks it carefully wide of short midwicket for one
2,1,West Indies,Pakistan,51880,429981,Chris Gayle,Dwayne Smith,Mohammad Irfan,n,0.3,0.0,0.0,0.0,218.0,182.0,3.0,0.24,9.07,-0.05,1.45,77.754,5.0,False,,,1,,"back of a length, angling in and straightening towards off stump. Gayle defends off the back foot"
3,1,West Indies,Pakistan,51880,429981,Chris Gayle,Dwayne Smith,Mohammad Irfan,n,0.4,1.0,1.0,0.0,235.0,140.0,2.0,0.32,4.02,0.26,0.60,83.583,6.0,False,,,0,,"full, swinging away from Gayle who jabs down on it to defend. Off the outside edge down to third man"
4,1,West Indies,Pakistan,53118,429981,Dwayne Smith,Chris Gayle,Mohammad Irfan,y,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,7.25,-0.47,1.03,81.628,6.0,False,,,1,,"length ball angling across Smith, who raises his bat high above his head to leave"
5,1,West Indies,Pakistan,53118,429981,Dwayne Smith,Chris Gayle,Mohammad Irfan,y,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.22,7.76,-0.06,1.27,83.043,6.0,False,,,0,,"shortish, Smith can't connect with the pull and it hurries through and socks him in the midriff"
6,1,West Indies,Pakistan,51880,317252,Chris Gayle,Dwayne Smith,Sohail Khan,n,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.09,6.60,0.17,0.79,81.443,6.0,False,,,0,,"beauty. Gentle pace, but a lovely line and length, just outside off stump and it straightens into Gayle, who overestimates the extent of movement and plays inside the line"
7,1,West Indies,Pakistan,51880,317252,Chris Gayle,Dwayne Smith,Sohail Khan,n,1.2,0.0,1.0,1.0,114.0,64.0,8.0,-0.23,4.56,-0.41,0.53,81.517,7.0,False,,,0,Lb,"movement in once again, straighter line this time, was swinging down leg as Gayle tried to flick, off the side of his pad down to fine leg"
8,1,West Indies,Pakistan,53118,317252,Dwayne Smith,Chris Gayle,Sohail Khan,y,1.3,4.0,4.0,0.0,204.0,351.0,4.0,-0.31,5.73,-0.26,0.66,85.190,11.0,False,,,1,,"full outside off and Smith presses forward to drive, may have been looking to go through mid-off, goes off the inside half of his bat between the stumps and the non-striker, races away"
9,1,West Indies,Pakistan,53118,317252,Dwayne Smith,Chris Gayle,Sohail Khan,y,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.06,8.41,0.31,1.06,82.434,11.0,False,,,0,,"back of a length now, angling in. Smith looks to clip it through the on side, doesn't gauge the pace right and he's hit on the thigh pad"
10,1,West Indies,Pakistan,53118,317252,Dwayne Smith,Chris Gayle,Sohail Khan,y,1.5,0.0,0.0,0.0,178.0,184.0,5.0,-0.20,9.48,-0.23,1.16,81.938,11.0,False,,,1,,back of a length on off stump and Smith is back and across to defend
11,1,West Indies,Pakistan,53118,317252,Dwayne Smith,Chris Gayle,Sohail Khan,y,1.6,0.0,0.0,0.0,129.0,191.0,6.0,-0.32,6.57,-0.34,0.74,82.571,11.0,False,,,1,,"full now and Smith flows into a crisp drive, straight to cover"
12,1,West Indies,Pakistan,51880,429981,Chris Gayle,Dwayne Smith,Mohammad Irfan,n,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.47,7.70,0.62,1.15,85.161,11.0,False,,,1,,"back of a length, fifth-stump line, left alone"
13,1,West Indies,Pakistan,51880,429981,Chris Gayle,Dwayne Smith,Mohammad Irfan,n,2.2,0.0,0.0,0.0,180.0,197.0,4.0,0.15,5.00,-0.06,0.72,84.398,11.0,False,,,1,,"full now, angling in towards off and middle, and Gayle, feet rooted to the spot, pokes it back towards the bowler"
14,1,West Indies,Pakistan,51880,429981,Chris Gayle,Dwayne Smith,Mohammad Irfan,n,2.3,0.0,0.0,0.0,238.0,191.0,3.0,0.49,4.55,0.54,0.66,85.827,11.0,False,,,1,,"full, a bit of width, and Afridi does very well to dive to his right at cover and stop that sweetly timed drive"
15,1,West Indies,Pakistan,51880,429981,Chris Gayle,Dwayne Smith,Mohammad Irfan,n,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.33,6.92,0.22,0.94,87.615,11.0,False,,,0,,"beauty, and Pakistan go up in appeal for caught behind but they don't look entirely convinced. Length ball, straightening away from just outside off, and Gayle is squared up by it, missed the edge completely and his bat, coming down at an angle, hit his front pad"
16,1,West Indies,Pakistan,51880,429981,Chris Gayle,Dwayne Smith,Mohammad Irfan,n,2.5,2.0,2.0,0.0,208.0,325.0,4.0,0.41,8.41,0.29,1.28,86.323,13.0,False,,,0,,goes hard at this one without moving his feet and skies it steeply off the outside edge. Lucky that falls well out of reach of mid-off running back towards the boundary
17,1,West Indies,Pakistan,51880,429981,Chris Gayle,Dwayne Smith,Mohammad Irfan,n,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.52,5.56,0.62,0.80,85.263,13.0,False,,,1,,"fullish outside off, Gayle leaves it alone"
18,1,West Indies,Pakistan,53118,317252,Dwayne Smith,Chris Gayle,Sohail Khan,y,3.1,0.0,0.0,0.0,135.0,185.0,6.0,-0.15,6.76,-0.13,0.79,79.224,13.0,False,,,1,,"full, angling in towards off, tiny bit of shape away. Smith defends to short cover"
19,1,West Indies,Pakistan,53118,317252,Dwayne Smith,Chris Gayle,Sohail Khan,y,3.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,6.94,0.11,0.79,80.044,13.0,False,,,0,,"lbw appeal as this cuts in from off stump and hits the back pad as Smith goes for an on-drive without getting his front foot forward. May have been going down leg side, or over the stumps"
20,1,West Indies,Pakistan,53118,317252,Dwayne Smith,Chris Gayle,Sohail Khan,y,3.3,0.0,0.0,0.0,222.0,188.0,3.0,-0.11,7.44,-0.03,0.95,86.976,13.0,False,,,0,,length ball on off stump and Smith defends from the crease. Off the inside half of his bat towards short midwicket
21,1,West Indies,Pakistan,53118,317252,Dwayne Smith,Chris Gayle,Sohail Khan,y,3.4,0.0,0.0,0.0,124.0,148.0,7.0,-0.24,8.52,-0.21,0.89,87.059,13.0,False,,,1,,"back of a length on off stump. Smith stays inside the line, looks to steer it square on the off side, can't beat point"
22,1,West Indies,Pakistan,53118,317252,Dwayne Smith,Chris Gayle,Sohail Khan,y,3.5,1.0,1.0,0.0,250.0,206.0,3.0,-0.18,6.84,-0.03,0.76,84.929,14.0,False,,,1,,"nice full length, angling in towards off and middle. Smith comes forward to drive through the off side, goes off the inside half of his bat through midwicket"
23,1,West Indies,Pakistan,51880,317252,Chris Gayle,Dwayne Smith,Sohail Khan,n,3.6,0.0,0.0,0.0,235.0,158.0,2.0,-0.09,9.40,0.12,1.22,83.408,14.0,False,,,1,,"back of a length, angling across towards off stump. Gayle opens up as he defends towards point"
24,1,West Indies,Pakistan,53118,429981,Dwayne Smith,Chris Gayle,Mohammad Irfan,y,4.1,1.0,1.0,0.0,286.0,67.0,2.0,0.37,9.94,-0.06,1.62,78.146,15.0,False,,,0,,"short now and Smith pulls it down to long leg, front leg in the air as he swivels on his back foot"
25,1,West Indies,Pakistan,51880,429981,Chris Gayle,Dwayne Smith,Mohammad Irfan,n,4.2,0.0,0.0,0.0,143.0,159.0,7.0,0.22,9.85,-0.05,1.81,79.624,15.0,False,,,0,,"steep lift from just back of a length and Gayle's feet are rooted once again. Sticks his hands up and jabs it away, off the handle into the leg side"
26,1,West Indies,Pakistan,51880,429981,Chris Gayle,Dwayne Smith,Mohammad Irfan,n,4.3,1.0,1.0,0.0,111.0,75.0,8.0,0.25,10.02,-0.04,1.74,83.179,16.0,False,,,0,,similar delivery to the previous one. Gayle was more prepared this time and rose on his toes to ride the bounce and fend it away backward of square on the leg side
27,1,West Indies,Pakistan,53118,429981,Dwayne Smith,Chris Gayle,Mohammad Irfan,y,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.17,7.67,-0.02,1.07,87.518,16.0,False,,,0,,"Smith is rooted to the crease here to a length ball that shapes in towards middle stump. Looks to hurriedly work it leg side, ends up hitting him high on the back leg"
28,1,West Indies,Pakistan,53118,429981,Dwayne Smith,Chris Gayle,Mohammad Irfan,y,4.5,1.0,1.0,0.0,127.0,55.0,8.0,0.12,10.67,-0.49,1.85,83.602,17.0,False,,,0,,"<b>dropped!</b> Nasir Jamshed comes in from third man as Smith steps out and looks to pull a shortish ball from outside off. Thick edge drops to the fielder's left and he slides and it was at catchable height, only to pop straight out of his hands"
29,1,West Indies,Pakistan,51880,429981,Chris Gayle,Dwayne Smith,Mohammad Irfan,n,4.6,0.0,0.0,0.0,131.0,34.0,8.0,0.42,9.18,0.16,1.44,87.019,17.0,True,caught,51880,0,,"this one's taken, and it's taken well. Gayle goes for the pull but it's too quick for him to control, and the top edge flies to long leg, where Wahab takes a well-judged catch, tumbling forward"
30,1,West Indies,Pakistan,277472,317252,Darren Bravo,Dwayne Smith,Sohail Khan,n,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.51,6.07,0.91,0.64,81.985,17.0,False,,,1,,"full, wide outside off, angling away. Bravo leaves it alone"
31,1,West Indies,Pakistan,277472,317252,Darren Bravo,Dwayne Smith,Sohail Khan,n,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.63,2.63,0.80,0.34,80.722,17.0,False,,,1,,"very full, slanting away from Bravo, left alone again"
32,1,West Indies,Pakistan,277472,317252,Darren Bravo,Dwayne Smith,Sohail Khan,n,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.28,5.55,0.48,0.67,84.209,17.0,False,,,1,,pulls his length back just a touch and bowls it a little closer to off stump. Bravo declines the invitation to drive
33,1,West Indies,Pakistan,277472,317252,Darren Bravo,Dwayne Smith,Sohail Khan,n,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.24,6.09,0.40,0.72,88.212,17.0,False,,,1,,"length ball in the corridor, another leave from Bravo"
34,1,West Indies,Pakistan,277472,317252,Darren Bravo,Dwayne Smith,Sohail Khan,n,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,7.02,0.38,0.82,82.361,17.0,False,,,0,,"beauty. Closer to off stump this time, and it jags away off the pitch. Bravo squares up as he pushes at it uncertainly, in the end he draws his bat inside the line and makes it look like a leave"
