,inning,batting_team,bowling_team,batsman,bowler,batsman_name,non_striker,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,wicket,wicket_method,who_out,control,extras_type,comm
0,1,Ireland,Pakistan,24611,317252,William Porterfield,Paul Stirling,Sohail Khan,n,0.1,0.0,0.0,0.0,179.0,208.0,5.0,0.05,4.25,0.04,0.47,82.991,0.0,False,,,1,,"swing first up. Too full, middle and leg, defended back to him"
1,1,Ireland,Pakistan,24611,317252,William Porterfield,Paul Stirling,Sohail Khan,n,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.11,6.83,0.22,0.82,85.043,0.0,False,,,0,,"more swing but not as much as Porterfield expects. This is on a length, just outside off. Porterfield plays the off-stump channel, and is beaten on the outside edge"
2,1,Ireland,Pakistan,24611,317252,William Porterfield,Paul Stirling,Sohail Khan,n,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.31,6.20,0.50,0.69,84.646,0.0,False,,,1,,"this is full and outside off, inviting a drive, but Porterfield resists"
3,1,Ireland,Pakistan,24611,317252,William Porterfield,Paul Stirling,Sohail Khan,n,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.10,7.21,0.31,0.76,85.818,0.0,False,,,1,,"on a length, outside off, just holds its line. Porterfield lets it go"
4,1,Ireland,Pakistan,24611,317252,William Porterfield,Paul Stirling,Sohail Khan,n,0.5,1.0,1.0,0.0,82.0,153.0,7.0,-0.02,8.36,-0.02,0.99,86.036,1.0,False,,,1,,"short of a length, tucked away off the hip for a single"
5,1,Ireland,Pakistan,303427,317252,Paul Stirling,William Porterfield,Sohail Khan,y,0.6,0.0,0.0,0.0,190.0,205.0,4.0,-0.16,8.34,-0.10,1.03,86.857,1.0,False,,,1,,"on a length, angling in towards the stumps, defended towards mid-on"
6,1,Ireland,Pakistan,24611,547092,William Porterfield,Paul Stirling,Ehsan Adil,n,1.1,0.0,0.0,0.0,162.0,226.0,5.0,-0.01,6.36,-0.15,0.71,83.629,1.0,False,,,1,,"full, swinging into the pads, pushed firmly to mid-on"
7,1,Ireland,Pakistan,24611,547092,William Porterfield,Paul Stirling,Ehsan Adil,n,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.59,5.72,0.80,0.73,85.587,1.0,False,,,1,,"floated outside off, just within the tram lines, left alone"
8,1,Ireland,Pakistan,24611,547092,William Porterfield,Paul Stirling,Ehsan Adil,n,1.3,0.0,1.0,1.0,0.0,0.0,0.0,0.44,8.15,1.12,0.99,86.710,2.0,False,,,1,Wd,"this one is angled too far across, and the ball seams away after pitching. Called wide"
9,1,Ireland,Pakistan,24611,547092,William Porterfield,Paul Stirling,Ehsan Adil,n,1.3,4.0,4.0,0.0,12.0,228.0,6.0,0.20,8.19,0.53,0.99,87.169,6.0,False,,,1,,"pulled away. That is crunched. Clean out of the screws. Short, at 140ks, not even waist high, and he has disdainfully pulled it over midwicket"
10,1,Ireland,Pakistan,24611,547092,William Porterfield,Paul Stirling,Ehsan Adil,n,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.17,7.02,0.52,0.75,84.994,6.0,False,,,1,,"fuller, shapes up as one that will swing back in, but keeps on going after pitching. Left alone"
11,1,Ireland,Pakistan,24611,547092,William Porterfield,Paul Stirling,Ehsan Adil,n,1.5,2.0,2.0,0.0,44.0,109.0,7.0,-0.06,10.43,0.16,1.32,85.049,8.0,False,,,1,,pulled away to long leg for two. Can't bowl short if the ball is not coming up
12,1,Ireland,Pakistan,24611,547092,William Porterfield,Paul Stirling,Ehsan Adil,n,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.06,8.17,0.61,1.03,83.643,8.0,False,,,1,,"short of a length, just outside off, seams away, left alone"
13,1,Ireland,Pakistan,303427,317252,Paul Stirling,William Porterfield,Sohail Khan,y,2.1,0.0,0.0,0.0,203.0,193.0,4.0,-0.18,7.34,-0.03,0.77,86.244,8.0,False,,,1,,"stays full, around off, gets slight movement back in, defended to leg"
14,1,Ireland,Pakistan,303427,317252,Paul Stirling,William Porterfield,Sohail Khan,y,2.2,2.0,2.0,0.0,62.0,230.0,6.0,-0.31,3.99,-0.28,0.46,86.134,10.0,False,,,1,,"wide half-volley, pushed wide of mid-off. Not a powerful drive, just leaning into the push"
15,1,Ireland,Pakistan,303427,317252,Paul Stirling,William Porterfield,Sohail Khan,y,2.3,0.0,0.0,0.0,127.0,159.0,7.0,-0.46,8.34,-0.37,1.00,85.614,10.0,False,,,1,,"short of a length, just outside off, he is no the front foot, and ends up in an undesirable position. Is cramped for room with the ball coming back in. Keeps it out, though"
16,1,Ireland,Pakistan,303427,317252,Paul Stirling,William Porterfield,Sohail Khan,y,2.4,1.0,1.0,0.0,85.0,191.0,6.0,-0.47,7.52,-0.41,0.80,87.109,11.0,False,,,1,,pushed wide of cover for one
17,1,Ireland,Pakistan,24611,317252,William Porterfield,Paul Stirling,Sohail Khan,n,2.5,0.0,0.0,0.0,239.0,192.0,3.0,0.11,7.87,0.42,0.84,86.295,11.0,False,,,1,,"short of a length, outside off, punched to cover"
18,1,Ireland,Pakistan,24611,317252,William Porterfield,Paul Stirling,Sohail Khan,n,2.6,0.0,0.0,0.0,240.0,197.0,3.0,0.06,6.04,0.30,0.65,86.274,11.0,False,,,1,,"full, starts around off, goes with the angle, pushed to cover"
19,1,Ireland,Pakistan,303427,547092,Paul Stirling,William Porterfield,Ehsan Adil,y,3.1,0.0,0.0,0.0,225.0,206.0,3.0,-0.10,7.32,-0.01,0.84,84.733,11.0,False,,,1,,"full and straight, defended to mid-on"
20,1,Ireland,Pakistan,303427,547092,Paul Stirling,William Porterfield,Ehsan Adil,y,3.2,0.0,0.0,0.0,197.0,201.0,4.0,-0.15,6.93,-0.06,0.80,86.265,11.0,False,,,1,,"stays on a length, around off, defended to leg as the ball angles in"
21,1,Ireland,Pakistan,303427,547092,Paul Stirling,William Porterfield,Ehsan Adil,y,3.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,6.02,0.09,0.68,86.637,11.0,True,leg before wicket,303427,0,,"he has played across the line. What a big mistake. Loses patience. Given. He is on the middle-and-off line, Adil stays on that length and within the stumps, Stirling goes across the line, presenting only half the bat, and is beaten. Hit in front. Even if the ball goes on with the angle, it will clip leg. They think of it, but don't review the decision"
22,1,Ireland,Pakistan,24249,547092,Ed Joyce,William Porterfield,Ehsan Adil,n,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.06,8.33,0.16,1.07,85.475,11.0,False,,,0,,"short of a length, holds its line in front of off, hits the pad, but it is bouncing over"
23,1,Ireland,Pakistan,24249,547092,Ed Joyce,William Porterfield,Ehsan Adil,n,3.5,0.0,0.0,0.0,240.0,194.0,3.0,0.15,7.86,0.40,0.85,86.699,11.0,False,,,1,,"on a length, on off, defended off the front foot"
