,inning,batting_team,bowling_team,batsman,bowler,batsman_name,non_striker,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,wicket,wicket_method,who_out,control,extras_type
0,1,Australia,Afghanistan,219889,516561,David Warner,Aaron Finch,Dawlat Zadran,n,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.23,7.01,0.67,1.00,-2.237,0.0,False,,,0,
1,1,Australia,Afghanistan,219889,516561,David Warner,Aaron Finch,Dawlat Zadran,n,0.2,0.0,0.0,0.0,222.0,219.0,4.0,,,,,,0.0,False,,,1,
2,1,Australia,Afghanistan,219889,516561,David Warner,Aaron Finch,Dawlat Zadran,n,0.3,0.0,0.0,0.0,160.0,199.0,5.0,,,,,,0.0,False,,,0,
3,1,Australia,Afghanistan,219889,516561,David Warner,Aaron Finch,Dawlat Zadran,n,0.4,0.0,0.0,0.0,218.0,231.0,4.0,,,,,,0.0,False,,,1,
4,1,Australia,Afghanistan,219889,516561,David Warner,Aaron Finch,Dawlat Zadran,n,0.5,1.0,1.0,0.0,76.0,106.0,7.0,,,,,,1.0,False,,,0,
5,1,Australia,Afghanistan,5334,516561,Aaron Finch,David Warner,Dawlat Zadran,y,0.6,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,2.0,False,,,0,Wd
6,1,Australia,Afghanistan,5334,516561,Aaron Finch,David Warner,Dawlat Zadran,y,0.6,2.0,2.0,0.0,94.0,246.0,6.0,-0.40,3.17,-0.45,0.44,83.872,4.0,False,,,1,
7,1,Australia,Afghanistan,219889,319746,David Warner,Aaron Finch,Shapoor Zadran,n,1.1,4.0,4.0,0.0,12.0,138.0,7.0,0.42,9.86,0.03,1.36,80.430,8.0,False,,,1,
8,1,Australia,Afghanistan,219889,319746,David Warner,Aaron Finch,Shapoor Zadran,n,1.2,1.0,1.0,0.0,95.0,56.0,8.0,0.16,8.00,-0.17,1.13,82.592,9.0,False,,,1,
9,1,Australia,Afghanistan,5334,319746,Aaron Finch,David Warner,Shapoor Zadran,y,1.3,1.0,1.0,0.0,230.0,206.0,3.0,0.02,7.52,-0.31,0.90,81.957,10.0,False,,,1,
10,1,Australia,Afghanistan,219889,319746,David Warner,Aaron Finch,Shapoor Zadran,n,1.4,2.0,2.0,0.0,132.0,16.0,8.0,0.41,7.01,0.30,0.85,82.378,12.0,False,,,0,
11,1,Australia,Afghanistan,219889,319746,David Warner,Aaron Finch,Shapoor Zadran,n,1.5,0.0,1.0,1.0,148.0,94.0,8.0,0.14,8.61,-0.36,0.99,79.652,13.0,False,,,0,Lb
12,1,Australia,Afghanistan,5334,319746,Aaron Finch,David Warner,Shapoor Zadran,y,1.6,1.0,1.0,0.0,68.0,76.0,7.0,-0.30,5.13,-0.65,0.70,82.487,14.0,False,,,0,
13,1,Australia,Afghanistan,5334,516561,Aaron Finch,David Warner,Dawlat Zadran,y,2.1,0.0,0.0,0.0,203.0,226.0,4.0,,,,,,14.0,False,,,1,
14,1,Australia,Afghanistan,5334,516561,Aaron Finch,David Warner,Dawlat Zadran,y,2.2,0.0,0.0,0.0,124.0,139.0,7.0,-0.41,6.26,-0.53,0.80,86.243,14.0,False,,,1,
15,1,Australia,Afghanistan,5334,516561,Aaron Finch,David Warner,Dawlat Zadran,y,2.3,0.0,0.0,0.0,202.0,235.0,4.0,-0.36,7.69,-0.32,0.96,83.948,14.0,False,,,1,
16,1,Australia,Afghanistan,5334,516561,Aaron Finch,David Warner,Dawlat Zadran,y,2.4,0.0,0.0,0.0,194.0,250.0,4.0,-0.17,5.31,-0.12,0.55,85.716,14.0,False,,,1,
17,1,Australia,Afghanistan,5334,516561,Aaron Finch,David Warner,Dawlat Zadran,y,2.5,0.0,0.0,0.0,172.0,192.0,5.0,-0.29,6.51,-0.18,0.82,85.582,14.0,False,,,1,
18,1,Australia,Afghanistan,5334,516561,Aaron Finch,David Warner,Dawlat Zadran,y,2.6,0.0,0.0,0.0,173.0,138.0,8.0,-0.38,6.40,-0.46,0.79,84.533,14.0,True,caught,5334,0,
19,1,Australia,Afghanistan,219889,319746,David Warner,Steve Smith,Shapoor Zadran,n,3.1,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,15.0,False,,,0,Wd
20,1,Australia,Afghanistan,219889,319746,David Warner,Steve Smith,Shapoor Zadran,n,3.1,0.0,0.0,0.0,187.0,239.0,4.0,,,,,,15.0,False,,,1,
21,1,Australia,Afghanistan,219889,319746,David Warner,Steve Smith,Shapoor Zadran,n,3.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15.0,False,,,0,
22,1,Australia,Afghanistan,219889,319746,David Warner,Steve Smith,Shapoor Zadran,n,3.3,4.0,4.0,0.0,9.0,192.0,6.0,,,,,,19.0,False,,,1,
23,1,Australia,Afghanistan,219889,319746,David Warner,Steve Smith,Shapoor Zadran,n,3.4,0.0,0.0,0.0,149.0,231.0,5.0,,,,,,19.0,False,,,1,
24,1,Australia,Afghanistan,219889,319746,David Warner,Steve Smith,Shapoor Zadran,n,3.5,0.0,0.0,0.0,213.0,242.0,4.0,,,,,,19.0,False,,,1,
