,inning,batting_team,bowling_team,batsman,bowler,batsman_name,non_striker,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,wicket,wicket_method,who_out,control,extras_type,comm
0,1,Pakistan,Zimbabwe,42321,55705,Nasir Jamshed,Ahmed Shehzad,Tinashe Panyangara,n,0.1,0.0,0.0,0.0,117.0,167.0,6.0,,,,,,0.0,False,,,1,,"Back of a length on off stump, back and across to defend towards short midwicket"
1,1,Pakistan,Zimbabwe,42321,55705,Nasir Jamshed,Ahmed Shehzad,Tinashe Panyangara,n,0.2,0.0,0.0,0.0,234.0,191.0,3.0,0.39,4.77,0.64,0.64,82.116,0.0,False,,,1,,"full outside off, slanting away, defended to short cover"
2,1,Pakistan,Zimbabwe,42321,55705,Nasir Jamshed,Ahmed Shehzad,Tinashe Panyangara,n,0.3,1.0,1.0,0.0,84.0,123.0,7.0,-0.29,9.02,-0.09,1.19,80.098,1.0,False,,,1,,"back of  a length, a touch too straight. Jamshed tucks it away through square leg to pick up his first World Cup run"
3,1,Pakistan,Zimbabwe,259410,55705,Ahmed Shehzad,Nasir Jamshed,Tinashe Panyangara,y,0.4,0.0,0.0,0.0,151.0,173.0,6.0,-0.34,7.13,-0.14,0.83,80.164,1.0,False,,,0,,"Shehzad didn't know much about that. Was halfway forward to this ball that threatened to shape away from him. Nipped back a touch, and he inside-edged it onto his thigh pad"
4,1,Pakistan,Zimbabwe,259410,55705,Ahmed Shehzad,Nasir Jamshed,Tinashe Panyangara,y,0.5,0.0,0.0,0.0,188.0,250.0,4.0,-0.18,5.48,0.02,0.62,78.818,1.0,False,,,1,,"fuller now, on middle and off, Shehzad plays a checked drive to mid-on"
5,1,Pakistan,Zimbabwe,259410,55705,Ahmed Shehzad,Nasir Jamshed,Tinashe Panyangara,y,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,6.66,-0.73,0.84,77.553,1.0,False,,,1,,"length ball on a sixth-stump line, left alone"
6,1,Pakistan,Zimbabwe,42321,425639,Nasir Jamshed,Ahmed Shehzad,Tendai Chatara,n,1.1,0.0,0.0,0.0,139.0,205.0,6.0,-0.03,5.36,0.12,0.65,82.268,1.0,False,,,1,,"starts with a fullish ball on middle and off, and Jamshed defends to short midwicket"
7,1,Pakistan,Zimbabwe,42321,425639,Nasir Jamshed,Ahmed Shehzad,Tendai Chatara,n,1.2,0.0,0.0,0.0,126.0,174.0,6.0,-0.29,8.65,0.02,1.20,82.547,1.0,False,,,1,,back of a length on middle and off and he shuffles across to tuck it away towards square leg
8,1,Pakistan,Zimbabwe,42321,425639,Nasir Jamshed,Ahmed Shehzad,Tendai Chatara,n,1.3,0.0,0.0,0.0,209.0,225.0,4.0,,,,,,1.0,False,,,1,,"back of a length, fourth-stump line, defended solidly down the ground, towards mid-off"
9,1,Pakistan,Zimbabwe,42321,425639,Nasir Jamshed,Ahmed Shehzad,Tendai Chatara,n,1.4,0.0,0.0,0.0,122.0,167.0,6.0,-0.16,7.61,0.17,1.13,81.941,1.0,False,,,1,,"back of a length on off and middle, worked to square leg off the back foot"
10,1,Pakistan,Zimbabwe,42321,425639,Nasir Jamshed,Ahmed Shehzad,Tendai Chatara,n,1.5,0.0,0.0,0.0,139.0,191.0,6.0,-0.10,6.42,0.23,1.02,86.147,1.0,False,,,1,,"a little fuller, on an off-stump line, defended to short midwicket"
11,1,Pakistan,Zimbabwe,42321,425639,Nasir Jamshed,Ahmed Shehzad,Tendai Chatara,n,1.6,0.0,0.0,0.0,118.0,172.0,6.0,-0.32,11.32,0.50,1.76,81.489,1.0,True,caught,42321,0,,"got him! He was out for a duck in the previous game, and this time he's out for 1. It's a short ball and he swivels to pull from outside off, but he only succeeds in giving square leg an easy catch at knee height"
