,inning,batting_team,bowling_team,batsman,bowler,batsman_name,non_striker,bowler_name,bat_right_handed,ovr,runs_batter,runs_w_extras,extras,x,y,z,landing_x,landing_y,ended_x,ended_y,ball_speed,cumul_runs,wicket,wicket_method,who_out,control,extras_type
0,1,Scotland,Bangladesh,25446,56007,Kyle Coetzer,Calum MacLeod,Mashrafe Mortaza,y,0.1,1.0,1.0,0.0,41.0,108.0,7.0,-0.72,3.83,-0.90,0.50,74.925,1.0,False,,,0,
1,1,Scotland,Bangladesh,232435,56007,Calum MacLeod,Kyle Coetzer,Mashrafe Mortaza,y,0.2,4.0,4.0,0.0,35.0,290.0,6.0,-0.42,5.32,-0.35,0.66,76.928,5.0,False,,,1,
2,1,Scotland,Bangladesh,232435,56007,Calum MacLeod,Kyle Coetzer,Mashrafe Mortaza,y,0.3,0.0,0.0,0.0,161.0,138.0,8.0,-0.49,7.91,-0.45,0.88,75.895,5.0,False,,,1,
3,1,Scotland,Bangladesh,232435,56007,Calum MacLeod,Kyle Coetzer,Mashrafe Mortaza,y,0.4,4.0,4.0,0.0,201.0,351.0,4.0,-0.15,5.61,-0.01,0.58,79.485,9.0,False,,,1,
4,1,Scotland,Bangladesh,232435,56007,Calum MacLeod,Kyle Coetzer,Mashrafe Mortaza,y,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,6.60,-0.52,0.73,77.716,9.0,False,,,1,
5,1,Scotland,Bangladesh,232435,56007,Calum MacLeod,Kyle Coetzer,Mashrafe Mortaza,y,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,8.19,-0.40,0.96,77.507,9.0,False,,,1,
6,1,Scotland,Bangladesh,25446,56143,Kyle Coetzer,Calum MacLeod,Shakib Al Hasan,y,1.1,1.0,1.0,0.0,212.0,304.0,4.0,-0.26,4.62,-0.02,0.75,47.959,10.0,False,,,1,
7,1,Scotland,Bangladesh,232435,56143,Calum MacLeod,Kyle Coetzer,Shakib Al Hasan,y,1.2,0.0,0.0,0.0,138.0,192.0,6.0,-0.38,4.24,-0.20,0.78,48.105,10.0,False,,,1,
8,1,Scotland,Bangladesh,232435,56143,Calum MacLeod,Kyle Coetzer,Shakib Al Hasan,y,1.3,0.0,0.0,0.0,224.0,206.0,3.0,-0.24,6.50,0.11,0.97,50.081,10.0,False,,,1,
9,1,Scotland,Bangladesh,232435,56143,Calum MacLeod,Kyle Coetzer,Shakib Al Hasan,y,1.4,0.0,0.0,0.0,196.0,133.0,1.0,-0.22,6.06,0.24,0.92,52.024,10.0,False,,,1,
10,1,Scotland,Bangladesh,232435,56143,Calum MacLeod,Kyle Coetzer,Shakib Al Hasan,y,1.5,1.0,1.0,0.0,223.0,71.0,1.0,-0.45,5.54,-0.20,0.73,49.411,11.0,False,,,0,
11,1,Scotland,Bangladesh,25446,56143,Kyle Coetzer,Calum MacLeod,Shakib Al Hasan,y,1.6,0.0,0.0,0.0,197.0,171.0,3.0,-0.14,5.25,0.17,0.74,49.149,11.0,False,,,1,
12,1,Scotland,Bangladesh,232435,56007,Calum MacLeod,Kyle Coetzer,Mashrafe Mortaza,y,2.1,2.0,2.0,0.0,325.0,134.0,2.0,-0.29,9.17,0.32,1.08,76.855,13.0,False,,,1,
13,1,Scotland,Bangladesh,232435,56007,Calum MacLeod,Kyle Coetzer,Mashrafe Mortaza,y,2.2,0.0,0.0,0.0,120.0,196.0,6.0,-0.30,9.20,-0.06,1.09,79.190,13.0,True,caught,232435,0,
14,1,Scotland,Bangladesh,638713,56007,Hamish Gardiner,Kyle Coetzer,Mashrafe Mortaza,y,2.3,0.0,0.0,0.0,218.0,212.0,4.0,-0.05,3.79,0.14,0.49,77.003,13.0,False,,,1,
15,1,Scotland,Bangladesh,638713,56007,Hamish Gardiner,Kyle Coetzer,Mashrafe Mortaza,y,2.4,0.0,0.0,0.0,122.0,158.0,7.0,-0.41,8.34,-0.09,1.00,76.920,13.0,False,,,1,
16,1,Scotland,Bangladesh,638713,56007,Hamish Gardiner,Kyle Coetzer,Mashrafe Mortaza,y,2.5,1.0,1.0,0.0,241.0,57.0,1.0,-0.19,8.34,0.26,1.01,79.341,14.0,False,,,1,
17,1,Scotland,Bangladesh,25446,56007,Kyle Coetzer,Hamish Gardiner,Mashrafe Mortaza,y,2.6,0.0,0.0,0.0,174.0,191.0,5.0,-0.39,8.16,-0.11,0.95,77.904,14.0,False,,,1,
18,1,Scotland,Bangladesh,638713,56143,Hamish Gardiner,Kyle Coetzer,Shakib Al Hasan,y,3.1,0.0,0.0,0.0,222.0,118.0,1.0,-0.14,5.15,0.15,0.76,47.291,14.0,False,,,1,
19,1,Scotland,Bangladesh,638713,56143,Hamish Gardiner,Kyle Coetzer,Shakib Al Hasan,y,3.2,0.0,0.0,0.0,146.0,189.0,6.0,-0.54,4.76,-0.36,0.74,51.508,14.0,False,,,1,
20,1,Scotland,Bangladesh,638713,56143,Hamish Gardiner,Kyle Coetzer,Shakib Al Hasan,y,3.3,0.0,0.0,0.0,195.0,230.0,4.0,-0.30,6.39,-0.13,1.00,49.378,14.0,False,,,1,
21,1,Scotland,Bangladesh,638713,56143,Hamish Gardiner,Kyle Coetzer,Shakib Al Hasan,y,3.4,0.0,0.0,0.0,174.0,200.0,5.0,-0.41,3.93,-0.32,0.72,45.723,14.0,False,,,1,
22,1,Scotland,Bangladesh,638713,56143,Hamish Gardiner,Kyle Coetzer,Shakib Al Hasan,y,3.5,2.0,2.0,0.0,332.0,235.0,3.0,-0.19,5.45,0.13,0.78,47.962,16.0,False,,,1,
23,1,Scotland,Bangladesh,638713,56143,Hamish Gardiner,Kyle Coetzer,Shakib Al Hasan,y,3.6,1.0,1.0,0.0,253.0,93.0,2.0,-0.29,5.21,-0.01,0.82,49.806,17.0,False,,,1,
24,1,Scotland,Bangladesh,638713,56007,Hamish Gardiner,Kyle Coetzer,Mashrafe Mortaza,y,4.1,0.0,0.0,0.0,149.0,192.0,6.0,-0.23,8.73,0.29,0.96,79.958,17.0,False,,,0,
25,1,Scotland,Bangladesh,638713,56007,Hamish Gardiner,Kyle Coetzer,Mashrafe Mortaza,y,4.2,1.0,1.0,0.0,245.0,118.0,2.0,-0.38,8.57,0.02,1.27,83.063,18.0,False,,,0,
26,1,Scotland,Bangladesh,25446,56007,Kyle Coetzer,Hamish Gardiner,Mashrafe Mortaza,y,4.3,0.0,0.0,0.0,126.0,190.0,6.0,-0.57,8.49,-0.32,1.22,76.132,18.0,False,,,1,
